Data partit, Camp, Temporada, Ronda, Fase, Equip, Punts, Entrenador, Jugador, Minuts, Punts, Intents2, Intents3, Tirs lliures, Rebots ofensius, Rebots defensius, Rebots totals, Assistencies, Robatoris, Perdues, Bloquejos fets, Bloquejos rebuts, Faltes realitzades,Faltes rebudes, PIR (Performance Index Rating)
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Benetton Basket,82,MIKE D'ANTONI,RICCARDO PITTIS,9:00,,0/2,0/1,,,,,,,,,,2,1,-4
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Benetton Basket,82,MIKE D'ANTONI,DENIS MARCONATO,24:00,5,1/4,,3/7,4,4,8,,1,1,,,5,4,5
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Benetton Basket,82,MIKE D'ANTONI,MASSIMO BULLERI,12:00,4,2/2,0/1,,,1,1,1,2,2,,,2,,3
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Benetton Basket,82,MIKE D'ANTONI,SERGEI CHIKALKIN,14:00,7,2/2,1/3,,,,,,1,1,,,4,1,2
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Benetton Basket,82,MIKE D'ANTONI,BOSTJAN NACHBAR,21:00,17,3/6,2/4,5/6,1,5,6,2,3,,,,5,6,23
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Benetton Basket,82,MIKE D'ANTONI,CHARLIE BELL,33:00,19,4/11,3/7,2/3,2,2,4,,1,1,1,1,3,3,11
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Benetton Basket,82,MIKE D'ANTONI,JORGE GARBAJOSA,35:00,8,1/1,2/4,0/1,,6,6,1,1,1,1,,2,3,14
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Kinder Bologna,90,ETTORE MESSINA,EMANUEL GINOBILI,20:00,14,5/7,1/6,1/1,4,4,8,3,,2,,,5,1,12
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Kinder Bologna,90,ETTORE MESSINA,SANI BECIROVIC,23:00,14,0/2,0/3,14/16,1,6,7,2,2,1,,,2,9,24
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Kinder Bologna,90,ETTORE MESSINA,ANTONIO GRANGER,15:00,,,,,1,1,2,,,1,,,,1,2
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Kinder Bologna,90,ETTORE MESSINA,ALESSANDRO FROSINI,14:00,4,2/4,,,1,1,2,,,1,,1,2,1,1
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Kinder Bologna,90,ETTORE MESSINA,DAVID ANDERSEN,24:00,15,5/10,,5/6,1,5,6,1,,2,,,3,3,14
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Kinder Bologna,90,ETTORE MESSINA,ANTOINE RIGAUDEAU,30:00,4,2/2,0/2,,,1,1,1,2,1,,,4,3,4
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Kinder Bologna,90,ETTORE MESSINA,RASHARD GRIFFITH,25:00,13,6/6,,1/7,,6,6,2,1,2,1,,3,5,17
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Kinder Bologna,90,ETTORE MESSINA,MATJAZ SMODIS,17:00,8,4/5,0/3,,,3,3,2,,3,,,3,,3
May 03 2002 20:30,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL A,Kinder Bologna,90,ETTORE MESSINA,MARKO JARIC,32:00,18,3/7,3/4,3/4,,6,6,3,2,,,,3,4,24
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Panathinaikos,83,ZELJKO OBRADOVIC,FRAGISKOS ALVERTIS,19:00,11,1/1,2/3,3/4,,1,1,,1,1,,,4,2,8
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Panathinaikos,83,ZELJKO OBRADOVIC,GEORGIOS KALAITZIS,21:00,2,1/1,0/3,,,2,2,5,1,,,,2,,5
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Panathinaikos,83,ZELJKO OBRADOVIC,JOHNNY ROGERS,9:00,5,,1/1,2/2,,2,2,,,,,,4,1,4
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Panathinaikos,83,ZELJKO OBRADOVIC,DAMIR MULAOMEROVIC,32:00,6,1/7,1/3,1/1,1,3,4,1,2,3,,,3,4,3
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Panathinaikos,83,ZELJKO OBRADOVIC,DEJAN BODIROGA,39:00,26,6/11,2/2,8/11,1,8,9,1,2,1,,2,4,11,34
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Panathinaikos,83,ZELJKO OBRADOVIC,DARRYL MIDDLETON,23:00,15,7/8,,1/2,2,3,5,2,,3,,,2,3,18
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Panathinaikos,83,ZELJKO OBRADOVIC,IBRAHIM KUTLUAY,22:00,9,0/3,2/4,3/5,1,2,3,,,2,,,4,5,4
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Panathinaikos,83,ZELJKO OBRADOVIC,LAZAROS PAPADOPOULOS,16:00,9,2/2,,5/5,,1,1,,1,1,1,,3,,8
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Panathinaikos,83,ZELJKO OBRADOVIC,PEPE SANCHEZ,16:00,,0/1,,,,1,1,2,,,,,4,,-2
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Maccabi Elite,75,DAVID BLATT,NADAV HENEFELD,22:00,,0/1,,0/2,1,1,2,2,1,1,1,,4,3,1
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Maccabi Elite,75,DAVID BLATT,DERRICK SHARP,17:00,3,0/1,1/2,,,,,,,,,,3,,-2
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Maccabi Elite,75,DAVID BLATT,NATE HUFFMAN,27:00,16,7/10,0/1,2/6,3,7,10,2,3,3,,,4,4,20
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Maccabi Elite,75,DAVID BLATT,ANTHONY PARKER,36:00,11,3/8,1/5,2/4,1,3,4,2,,2,,,3,4,5
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Maccabi Elite,75,DAVID BLATT,GUR SHELEF,19:00,8,2/3,,4/6,,3,3,1,1,,,,4,5,11
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Maccabi Elite,75,DAVID BLATT,TAL BURSTEIN,29:00,18,4/6,1/2,7/9,,2,2,5,1,,1,1,2,5,24
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Maccabi Elite,75,DAVID BLATT,YOTAM HALPERIN,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Maccabi Elite,75,DAVID BLATT,RADISLAV CURCIC,6:00,3,0/1,,3/4,1,1,2,,,,,,2,2,3
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Maccabi Elite,75,DAVID BLATT,ARRIEL McDONALD,36:00,11,3/5,1/2,2/2,,2,2,2,2,1,,,4,7,16
May 03 2002 18:00,PALAMALAGUTI,2001-02,Final Four,SEMIFINAL B,Maccabi Elite,75,DAVID BLATT,HUSEYIN BESOK,8:00,5,2/3,,1/2,,2,2,,,,,,4,1,2
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Kinder Bologna,83,ETTORE MESSINA,EMANUEL GINOBILI,33:00,27,3/5,3/5,12/13,1,4,5,2,3,3,1,,4,8,34
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Kinder Bologna,83,ETTORE MESSINA,SANI BECIROVIC,23:00,4,1/3,0/3,2/4,1,1,2,3,2,,,,,2,6
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Kinder Bologna,83,ETTORE MESSINA,ANTONIO GRANGER,11:00,10,2/2,2/4,0/2,1,,1,,,,,,,1,8
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Kinder Bologna,83,ETTORE MESSINA,ALESSANDRO FROSINI,8:00,,0/1,,,1,,1,,,,1,1,2,,-2
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Kinder Bologna,83,ETTORE MESSINA,DAVID ANDERSEN,16:00,3,1/3,,1/3,1,1,2,,,1,,,3,2,-1
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Kinder Bologna,83,ETTORE MESSINA,ANTOINE RIGAUDEAU,20:00,3,0/3,1/2,,,1,1,,,,,,4,1,-3
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Kinder Bologna,83,ETTORE MESSINA,RASHARD GRIFFITH,23:00,2,0/1,,2/4,1,2,3,2,2,1,,,5,4,4
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Kinder Bologna,83,ETTORE MESSINA,MATJAZ SMODIS,30:00,23,6/7,2/4,5/7,2,4,6,,2,2,,,5,8,27
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Kinder Bologna,83,ETTORE MESSINA,MARKO JARIC,36:00,11,4/7,0/5,3/8,4,3,7,5,3,2,,,4,6,13
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Panathinaikos,89,ZELJKO OBRADOVIC,FRAGISKOS ALVERTIS,26:00,11,3/4,1/3,2/2,1,2,3,,3,,1,,5,3,13
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Panathinaikos,89,ZELJKO OBRADOVIC,GEORGIOS KALAITZIS,17:00,,0/1,,,,3,3,1,,1,,,3,1,
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Panathinaikos,89,ZELJKO OBRADOVIC,JOHNNY ROGERS,16:00,7,2/3,1/1,,1,1,2,,2,,,,3,2,9
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Panathinaikos,89,ZELJKO OBRADOVIC,DAMIR MULAOMEROVIC,22:00,6,3/4,0/4,,,2,2,2,1,4,,,3,,-1
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Panathinaikos,89,ZELJKO OBRADOVIC,DEJAN BODIROGA,38:00,21,7/12,1/2,4/4,1,6,7,4,1,2,,,5,6,26
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Panathinaikos,89,ZELJKO OBRADOVIC,DARRYL MIDDLETON,23:00,10,2/4,,6/8,1,1,2,,,2,,,2,6,10
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Panathinaikos,89,ZELJKO OBRADOVIC,IBRAHIM KUTLUAY,37:00,22,3/5,4/7,4/6,,5,5,,,1,,1,5,4,17
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Panathinaikos,89,ZELJKO OBRADOVIC,LAZAROS PAPADOPOULOS,17:00,12,4/7,,4/4,2,3,5,,,3,,1,3,5,12
May 05 2002 20:30,PALAMALAGUTI,2001-02,Final Four,CHAMPIONSHIP GAME,Panathinaikos,89,ZELJKO OBRADOVIC,PEPE SANCHEZ,4:00,,,,,,,,,,,,,3,,-3
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Olympiacos Piraeus,87,IOANNIS SFAIROPOULOS,ERICK GREEN,20:35,10,3/6,1/2,1/1,1,2,3,1,1,,,,2,2,11
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Olympiacos Piraeus,87,IOANNIS SFAIROPOULOS,KHEM BIRCH,19:14,9,4/5,,1/2,3,8,11,,,2,1,1,3,1,14
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Olympiacos Piraeus,87,IOANNIS SFAIROPOULOS,PATRIC YOUNG,2:46,3,1/1,,1/3,,,,,,,1,,,2,4
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Olympiacos Piraeus,87,IOANNIS SFAIROPOULOS,VASSILIS TOLIOPOULOS,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Olympiacos Piraeus,87,IOANNIS SFAIROPOULOS,IOANNIS PAPAPETROU,12:59,8,1/1,2/3,,,2,2,1,1,,,,3,1,9
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Olympiacos Piraeus,87,IOANNIS SFAIROPOULOS,VASSILIS SPANOULIS,32:42,22,4/6,2/7,8/11,,,,6,1,4,,,3,10,22
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Olympiacos Piraeus,87,IOANNIS SFAIROPOULOS,DOMINIC WATERS,4:03,,0/1,,,,,,,,1,,,2,,-4
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Olympiacos Piraeus,87,IOANNIS SFAIROPOULOS,DIMITRIS AGRAVANIS,10:57,1,0/1,,1/2,,4,4,,,,,,,2,5
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Olympiacos Piraeus,87,IOANNIS SFAIROPOULOS,NIKOLA MILUTINOV,17:53,8,2/3,,4/4,2,1,3,,,2,1,1,2,3,9
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Olympiacos Piraeus,87,IOANNIS SFAIROPOULOS,GEORGIOS PRINTEZIS,29:03,14,3/10,1/2,5/6,1,1,2,,1,,,1,2,5,10
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Olympiacos Piraeus,87,IOANNIS SFAIROPOULOS,KOSTAS PAPANIKOLAOU,26:17,8,4/5,0/2,,2,3,5,3,1,,,,5,,9
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Olympiacos Piraeus,87,IOANNIS SFAIROPOULOS,VANGELIS MANTZARIS,23:31,4,2/4,0/3,,,5,5,4,1,1,,,2,2,8
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Anadolu Efes Istanbul,78,VELIMIR PERASOVIC,DESHAUN THOMAS,20:35,10,2/2,2/3,,,2,2,,,,,,1,2,12
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Anadolu Efes Istanbul,78,VELIMIR PERASOVIC,TYLER HONEYCUTT,29:00,10,0/4,2/2,4/6,1,9,10,1,,3,,,1,4,15
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Anadolu Efes Istanbul,78,VELIMIR PERASOVIC,DOGUS BALBAY,3:19,,,0/1,,,,,1,,,,,,,
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Anadolu Efes Istanbul,78,VELIMIR PERASOVIC,DERRICK BROWN,27:18,10,5/8,0/1,0/4,1,4,5,1,,,,,4,2,6
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Anadolu Efes Istanbul,78,VELIMIR PERASOVIC,CEDI OSMAN,21:42,11,4/6,1/4,,1,2,3,2,1,,,,3,2,11
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Anadolu Efes Istanbul,78,VELIMIR PERASOVIC,SAMET GEYIK,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Anadolu Efes Istanbul,78,VELIMIR PERASOVIC,JAYSON GRANGER,23:24,10,3/8,0/1,4/4,,1,1,2,1,,,1,2,5,10
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Anadolu Efes Istanbul,78,VELIMIR PERASOVIC,THOMAS HEURTEL,26:19,10,4/10,0/3,2/2,,,,6,,5,,2,3,2,-1
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Anadolu Efes Istanbul,78,VELIMIR PERASOVIC,MAXIM MUTAF,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Anadolu Efes Istanbul,78,VELIMIR PERASOVIC,BRANDON PAUL,16:16,9,0/3,3/5,,,,,,,,,,4,2,2
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Anadolu Efes Istanbul,78,VELIMIR PERASOVIC,BRYANT DUNSTON,15:47,4,1/3,,2/3,,1,1,,,,1,,5,3,1
May 02 2017 20:00,PEACE AND FRIENDSHIP STADIUM,2016-17,Playoffs,Game 5,Anadolu Efes Istanbul,78,VELIMIR PERASOVIC,ALEX KIRK,16:20,4,0/1,,4/4,5,2,7,,,1,2,,5,2,8
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Fenerbahce Istanbul,84,ZELJKO OBRADOVIC,EKPE UDOH,38:32,18,8/12,,2/2,4,8,12,8,1,3,2,,2,4,36
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Fenerbahce Istanbul,84,ZELJKO OBRADOVIC,MELIH MAHMUTOGLU,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Fenerbahce Istanbul,84,ZELJKO OBRADOVIC,PERO ANTIC,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Fenerbahce Istanbul,84,ZELJKO OBRADOVIC,BOGDAN BOGDANOVIC,31:03,14,2/3,2/5,4/4,1,5,6,1,1,6,,,4,6,14
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Fenerbahce Istanbul,84,ZELJKO OBRADOVIC,ANTHONY BENNETT,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Fenerbahce Istanbul,84,ZELJKO OBRADOVIC,KOSTAS SLOUKAS,18:55,9,4/7,0/1,1/2,1,2,3,1,1,2,,1,2,1,5
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Fenerbahce Istanbul,84,ZELJKO OBRADOVIC,JAMES NUNNALLY,14:35,2,1/1,0/1,,,1,1,2,,,,,1,,3
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Fenerbahce Istanbul,84,ZELJKO OBRADOVIC,JAN VESELY,28:13,12,5/9,,2/2,1,2,3,3,1,2,,,4,3,12
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Fenerbahce Istanbul,84,ZELJKO OBRADOVIC,NIKOLA KALINIC,38:34,12,1/2,2/5,4/4,2,4,6,6,4,1,1,,2,2,24
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Fenerbahce Istanbul,84,ZELJKO OBRADOVIC,ALI MUHAMMED,17:03,9,0/1,2/4,3/4,,1,1,3,,2,,,4,2,5
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Fenerbahce Istanbul,84,ZELJKO OBRADOVIC,AHMET DUVERIOGLU,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Fenerbahce Istanbul,84,ZELJKO OBRADOVIC,LUIGI DATOME,13:05,8,1/2,1/3,3/3,,1,1,,,,,,3,5,8
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Real Madrid,75,PABLO LASO,ANTHONY RANDOLPH,24:28,7,2/3,1/2,,1,1,2,,2,2,,,5,,2
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Real Madrid,75,PABLO LASO,DONTAYE DRAPER,8:13,,0/1,,,,,,1,,2,,,1,,-3
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Real Madrid,75,PABLO LASO,RUDY FERNANDEZ,12:17,,0/1,0/2,,1,,1,,2,2,,,3,2,-3
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Real Madrid,75,PABLO LASO,LUKA DONCIC,17:19,,0/3,0/3,,,2,2,3,,3,,1,1,1,-5
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Real Madrid,75,PABLO LASO,JONAS MACIULIS,5:06,,,,,,,,1,,1,,,,,
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Real Madrid,75,PABLO LASO,FELIPE REYES,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Real Madrid,75,PABLO LASO,GUSTAVO AYON,17:04,2,1/5,,,2,2,4,,1,1,,1,2,,-1
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Real Madrid,75,PABLO LASO,JAYCEE CARROLL,22:04,21,2/4,5/7,2/2,,1,1,,1,1,,,2,3,19
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Real Madrid,75,PABLO LASO,OTHELLO HUNTER,16:23,6,2/3,,2/2,1,6,7,,,,1,,2,2,13
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Real Madrid,75,PABLO LASO,SERGIO LLULL,36:16,28,6/8,2/7,10/13,,1,1,8,,4,,,3,12,32
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Real Madrid,75,PABLO LASO,TREY THOMPKINS,21:48,8,0/1,2/3,2/2,,3,3,,,,,,,2,11
May 19 2017 20:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL A,Real Madrid,75,PABLO LASO,JEFFERY TAYLOR,19:02,3,0/2,1/2,,,,,1,1,,,1,4,,-3
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,CSKA Moscow,78,DIMITRIS ITOUDIS,NANDO DE COLO,32:51,16,5/11,0/3,6/6,,1,1,3,1,1,,,4,5,12
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,CSKA Moscow,78,DIMITRIS ITOUDIS,MILOS TEODOSIC,21:49,23,2/5,4/8,7/9,,2,2,1,1,3,,1,1,4,17
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,CSKA Moscow,78,DIMITRIS ITOUDIS,JAMES AUGUSTINE,16:01,6,3/6,,0/2,4,2,6,,1,,,1,2,2,7
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,CSKA Moscow,78,DIMITRIS ITOUDIS,VITALY FRIDZON,4:45,,,,,,,,,,,,,1,1,
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,CSKA Moscow,78,DIMITRIS ITOUDIS,AARON JACKSON,25:26,12,1/3,2/2,4/4,,,,1,1,1,,,4,4,11
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,CSKA Moscow,78,DIMITRIS ITOUDIS,SEMEN ANTONOV,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,CSKA Moscow,78,DIMITRIS ITOUDIS,JOEL FREELAND,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,CSKA Moscow,78,DIMITRIS ITOUDIS,ANDREY VORONTSEVICH,18:49,2,1/1,0/1,,1,3,4,,,,,,3,,2
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,CSKA Moscow,78,DIMITRIS ITOUDIS,CORY HIGGINS,23:21,6,1/4,,4/5,2,4,6,,1,4,1,,3,3,6
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,CSKA Moscow,78,DIMITRIS ITOUDIS,VICTOR KHRYAPA,21:13,3,0/1,0/1,3/4,,8,8,2,1,,,,1,4,14
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,CSKA Moscow,78,DIMITRIS ITOUDIS,NIKITA KURBANOV,11:46,2,0/2,0/1,2/2,2,,2,,,,,1,3,2,-1
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,CSKA Moscow,78,DIMITRIS ITOUDIS,KYLE HINES,23:59,8,3/5,,2/2,,3,3,,,1,2,,2,1,9
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,Olympiacos Piraeus,82,IOANNIS SFAIROPOULOS,ERICK GREEN,19:36,8,0/5,2/3,2/2,1,,1,,,1,,,2,2,2
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,Olympiacos Piraeus,82,IOANNIS SFAIROPOULOS,KHEM BIRCH,16:43,4,2/3,,,2,2,4,,,,2,1,2,,6
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,Olympiacos Piraeus,82,IOANNIS SFAIROPOULOS,PATRIC YOUNG,8:04,,0/1,,,,1,1,,1,,1,,1,1,2
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,Olympiacos Piraeus,82,IOANNIS SFAIROPOULOS,VASSILIS TOLIOPOULOS,DNP,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,Olympiacos Piraeus,82,IOANNIS SFAIROPOULOS,IOANNIS PAPAPETROU,13:49,3,1/4,0/2,1/2,2,,2,2,1,,,,2,3,3
May 19 2017 17:30,SINAN ERDEM DOME,2016-17,Final Four,SEMIFINAL B,Olympiacos Piraeus,82,IOANNIS SFAIROPOULOS,VASSILIS SPANOULIS,28:40,14,3/4,1/6,5/6,,1,1,6,,3,,1,3,6,13
